date,institution_id,material,qty_ordered_kg,qty_used_kg,qty_wasted_kg,waste_pct,cost_inr
14-03-2024,UNIV_001,Rice (kg),110.99,91.37,19.62,17.7,4661.58
14-03-2024,UNIV_001,Wheat Flour (kg),66.78,52.99,13.79,20.6,2537.64
14-03-2024,UNIV_001,Lentils (kg),55.07,44.2,10.87,19.7,5231.65
14-03-2024,UNIV_001,Chicken (kg),142.01,115.16,26.85,18.9,31242.2
14-03-2024,UNIV_001,Fish (kg),123.37,93.89,29.48,23.9,22206.6
14-03-2024,UNIV_001,Vegetables (kg),170.2,132.89,37.31,21.9,5957
14-03-2024,UNIV_001,Cooking Oil (L),40.47,32.84,7.63,18.9,5261.1
14-03-2024,UNIV_001,Milk (L),84.69,67.59,17.1,20.2,4912.02
14-03-2024,UNIV_001,Spices (kg),6.92,5.36,1.56,22.5,3114
14-03-2024,UNIV_001,Sugar (kg),14.38,11.14,3.24,22.5,647.1
15-03-2024,CORP_001,Rice (kg),75.26,58.65,16.61,22.1,3160.92
15-03-2024,CORP_001,Wheat Flour (kg),48.31,36.51,11.8,24.4,1835.78
15-03-2024,CORP_001,Lentils (kg),36.88,30.11,6.77,18.4,3503.6
15-03-2024,CORP_001,Chicken (kg),93.14,76.07,17.07,18.3,20490.8
15-03-2024,CORP_001,Fish (kg),82.6,68.65,13.95,16.9,14868
15-03-2024,CORP_001,Vegetables (kg),111.71,85.32,26.39,23.6,3909.85
15-03-2024,CORP_001,Cooking Oil (L),27.56,23.54,4.02,14.6,3582.8
15-03-2024,CORP_001,Milk (L),58.62,43.77,14.85,25.3,3399.96
15-03-2024,CORP_001,Spices (kg),4.85,3.8,1.05,21.6,2182.5
15-03-2024,CORP_001,Sugar (kg),9.85,7.41,2.44,24.8,443.25
15-03-2024,UNIV_001,Rice (kg),99.5,74.03,25.47,25.6,4179
15-03-2024,UNIV_001,Wheat Flour (kg),60.73,50.87,9.86,16.2,2307.74
15-03-2024,UNIV_001,Lentils (kg),49.17,37.93,11.24,22.9,4671.15
15-03-2024,UNIV_001,Chicken (kg),118.64,99.07,19.57,16.5,26100.8
15-03-2024,UNIV_001,Fish (kg),111.6,86.14,25.46,22.8,20088
15-03-2024,UNIV_001,Vegetables (kg),152.55,110.54,42.01,27.5,5339.25
15-03-2024,UNIV_001,Cooking Oil (L),36.15,30.39,5.76,15.9,4699.5
15-03-2024,UNIV_001,Milk (L),72.42,56.68,15.74,21.7,4200.36
15-03-2024,UNIV_001,Spices (kg),6.14,5.02,1.12,18.2,2763
15-03-2024,UNIV_001,Sugar (kg),11.85,10.15,1.7,14.3,533.25
16-03-2024,CORP_001,Rice (kg),11.51,8.59,2.92,25.4,483.42
16-03-2024,CORP_001,Wheat Flour (kg),7.14,5.49,1.65,23.1,271.32
16-03-2024,CORP_001,Lentils (kg),5.57,4.58,0.99,17.8,529.15
16-03-2024,CORP_001,Chicken (kg),14.58,10.68,3.9,26.7,3207.6
16-03-2024,CORP_001,Fish (kg),12.55,9.98,2.57,20.5,2259
16-03-2024,CORP_001,Vegetables (kg),16.67,13.15,3.52,21.1,583.45
16-03-2024,CORP_001,Cooking Oil (L),4.05,3.4,0.65,16,526.5
16-03-2024,CORP_001,Milk (L),8.38,6.45,1.93,23,486.04
16-03-2024,CORP_001,Spices (kg),0.72,0.57,0.15,20.8,324
16-03-2024,CORP_001,Sugar (kg),1.4,1.09,0.31,22.1,63
16-03-2024,UNIV_001,Rice (kg),73.8,56.47,17.33,23.5,3099.6
16-03-2024,UNIV_001,Wheat Flour (kg),44.6,36.98,7.62,17.1,1694.8
16-03-2024,UNIV_001,Lentils (kg),35.08,27.65,7.43,21.2,3332.6
16-03-2024,UNIV_001,Chicken (kg),87.45,69.56,17.89,20.5,19239
16-03-2024,UNIV_001,Fish (kg),79.13,68.37,10.76,13.6,14243.4
16-03-2024,UNIV_001,Vegetables (kg),107.51,83.44,24.07,22.4,3762.85
16-03-2024,UNIV_001,Cooking Oil (L),26.77,22.65,4.12,15.4,3480.1
16-03-2024,UNIV_001,Milk (L),54.81,42.7,12.11,22.1,3178.98
16-03-2024,UNIV_001,Spices (kg),4.7,3.57,1.13,24,2115
16-03-2024,UNIV_001,Sugar (kg),8.99,7,1.99,22.1,404.55
17-03-2024,CORP_001,Rice (kg),11.59,9.09,2.5,21.6,486.78
17-03-2024,CORP_001,Wheat Flour (kg),7.43,5.67,1.76,23.7,282.34
17-03-2024,CORP_001,Lentils (kg),5.89,4.42,1.47,25,559.55
17-03-2024,CORP_001,Chicken (kg),14.26,11.48,2.78,19.5,3137.2
17-03-2024,CORP_001,Fish (kg),13.66,10.3,3.36,24.6,2458.8
17-03-2024,CORP_001,Vegetables (kg),17.81,13.55,4.26,23.9,623.35
17-03-2024,CORP_001,Cooking Oil (L),4.26,3.32,0.94,22.1,553.8
17-03-2024,CORP_001,Milk (L),8.64,6.7,1.94,22.5,501.12
17-03-2024,CORP_001,Spices (kg),0.71,0.6,0.11,15.5,319.5
17-03-2024,CORP_001,Sugar (kg),1.4,1.17,0.23,16.4,63
17-03-2024,UNIV_001,Rice (kg),74.98,60.01,14.97,20,3149.16
17-03-2024,UNIV_001,Wheat Flour (kg),47.59,36.74,10.85,22.8,1808.42
17-03-2024,UNIV_001,Lentils (kg),37.23,30.72,6.51,17.5,3536.85
17-03-2024,UNIV_001,Chicken (kg),97.61,72.53,25.08,25.7,21474.2
17-03-2024,UNIV_001,Fish (kg),82.35,70.28,12.07,14.7,14823
17-03-2024,UNIV_001,Vegetables (kg),112.19,90.43,21.76,19.4,3926.65
17-03-2024,UNIV_001,Cooking Oil (L),28.07,21.6,6.47,23,3649.1
17-03-2024,UNIV_001,Milk (L),57.23,45.09,12.14,21.2,3319.34
17-03-2024,UNIV_001,Spices (kg),4.62,3.73,0.89,19.3,2079
17-03-2024,UNIV_001,Sugar (kg),9.7,7.57,2.13,22,436.5
18-03-2024,CORP_001,Rice (kg),74.03,60.95,13.08,17.7,3109.26
18-03-2024,CORP_001,Wheat Flour (kg),48.69,39.07,9.62,19.8,1850.22
18-03-2024,CORP_001,Lentils (kg),38.72,29.22,9.5,24.5,3678.4
18-03-2024,CORP_001,Chicken (kg),97.44,77.23,20.21,20.7,21436.8
18-03-2024,CORP_001,Fish (kg),82.77,67.6,15.17,18.3,14898.6
18-03-2024,CORP_001,Vegetables (kg),113.31,92.59,20.72,18.3,3965.85
18-03-2024,CORP_001,Cooking Oil (L),28.05,22.96,5.09,18.1,3646.5
18-03-2024,CORP_001,Milk (L),59.43,46.91,12.52,21.1,3446.94
18-03-2024,CORP_001,Spices (kg),4.96,3.98,0.98,19.8,2232
18-03-2024,CORP_001,Sugar (kg),9.19,7.68,1.51,16.4,413.55
18-03-2024,UNIV_001,Rice (kg),108.45,89.76,18.69,17.2,4554.9
18-03-2024,UNIV_001,Wheat Flour (kg),66.87,56.79,10.08,15.1,2541.06
18-03-2024,UNIV_001,Lentils (kg),55.14,44.58,10.56,19.2,5238.3
18-03-2024,UNIV_001,Chicken (kg),131.84,104.51,27.33,20.7,29004.8
18-03-2024,UNIV_001,Fish (kg),125.55,92.4,33.15,26.4,22599
18-03-2024,UNIV_001,Vegetables (kg),168.2,123.09,45.11,26.8,5887
18-03-2024,UNIV_001,Cooking Oil (L),41.5,31.97,9.53,23,5395
18-03-2024,UNIV_001,Milk (L),82.7,66.2,16.5,20,4796.6
18-03-2024,UNIV_001,Spices (kg),6.74,5.18,1.56,23.1,3033
18-03-2024,UNIV_001,Sugar (kg),13.17,10.91,2.26,17.2,592.65
19-03-2024,CORP_001,Rice (kg),75.78,61.41,14.37,19,3182.76
19-03-2024,CORP_001,Wheat Flour (kg),47.32,37.12,10.2,21.6,1798.16
19-03-2024,CORP_001,Lentils (kg),37.5,28.45,9.05,24.1,3562.5
19-03-2024,CORP_001,Chicken (kg),93.26,78.61,14.65,15.7,20517.2
19-03-2024,CORP_001,Fish (kg),87.75,66.16,21.59,24.6,15795
19-03-2024,CORP_001,Vegetables (kg),114.3,93.12,21.18,18.5,4000.5
19-03-2024,CORP_001,Cooking Oil (L),28.23,21.32,6.91,24.5,3669.9
19-03-2024,CORP_001,Milk (L),54.72,44.97,9.75,17.8,3173.76
19-03-2024,CORP_001,Spices (kg),4.91,3.82,1.09,22.2,2209.5
19-03-2024,CORP_001,Sugar (kg),9.12,7.24,1.88,20.6,410.4
19-03-2024,UNIV_001,Rice (kg),113.98,91.41,22.57,19.8,4787.16
19-03-2024,UNIV_001,Wheat Flour (kg),70.34,55.99,14.35,20.4,2672.92
19-03-2024,UNIV_001,Lentils (kg),53.54,45.64,7.9,14.8,5086.3
19-03-2024,UNIV_001,Chicken (kg),142.67,107.5,35.17,24.7,31387.4
19-03-2024,UNIV_001,Fish (kg),127.57,96.29,31.28,24.5,22962.6
19-03-2024,UNIV_001,Vegetables (kg),160.78,128.19,32.59,20.3,5627.3
19-03-2024,UNIV_001,Cooking Oil (L),40.68,32.52,8.16,20.1,5288.4
19-03-2024,UNIV_001,Milk (L),83.02,66.24,16.78,20.2,4815.16
19-03-2024,UNIV_001,Spices (kg),6.95,5.38,1.57,22.6,3127.5
19-03-2024,UNIV_001,Sugar (kg),13.39,11.15,2.24,16.7,602.55
20-03-2024,CORP_001,Rice (kg),80.89,63.23,17.66,21.8,3397.38
20-03-2024,CORP_001,Wheat Flour (kg),52.56,41.42,11.14,21.2,1997.28
20-03-2024,CORP_001,Lentils (kg),42.02,32.28,9.74,23.2,3991.9
20-03-2024,CORP_001,Chicken (kg),98.86,82.42,16.44,16.6,21749.2
20-03-2024,CORP_001,Fish (kg),89.55,72.23,17.32,19.3,16119
20-03-2024,CORP_001,Vegetables (kg),117.96,100.22,17.74,15,4128.6
20-03-2024,CORP_001,Cooking Oil (L),29.65,25.25,4.4,14.8,3854.5
20-03-2024,CORP_001,Milk (L),63.06,48.27,14.79,23.5,3657.48
20-03-2024,CORP_001,Spices (kg),5.2,4.09,1.11,21.3,2340
20-03-2024,CORP_001,Sugar (kg),10.46,8.02,2.44,23.3,470.7
20-03-2024,UNIV_001,Rice (kg),104.09,80.17,23.92,23,4371.78
20-03-2024,UNIV_001,Wheat Flour (kg),65.87,50.23,15.64,23.7,2503.06
20-03-2024,UNIV_001,Lentils (kg),50.67,41.45,9.22,18.2,4813.65
20-03-2024,UNIV_001,Chicken (kg),130.49,101.18,29.31,22.5,28707.8
20-03-2024,UNIV_001,Fish (kg),111.32,90.24,21.08,18.9,20037.6
20-03-2024,UNIV_001,Vegetables (kg),158.44,123.94,34.5,21.8,5545.4
20-03-2024,UNIV_001,Cooking Oil (L),39.11,28.7,10.41,26.6,5084.3
20-03-2024,UNIV_001,Milk (L),76.04,61.29,14.75,19.4,4410.32
20-03-2024,UNIV_001,Spices (kg),6.53,4.79,1.74,26.6,2938.5
20-03-2024,UNIV_001,Sugar (kg),13.08,10.11,2.97,22.7,588.6
21-03-2024,CORP_001,Rice (kg),77.39,61.64,15.75,20.4,3250.38
21-03-2024,CORP_001,Wheat Flour (kg),48.72,39.41,9.31,19.1,1851.36
21-03-2024,CORP_001,Lentils (kg),38.21,30.3,7.91,20.7,3629.95
21-03-2024,CORP_001,Chicken (kg),101.83,75.53,26.3,25.8,22402.6
21-03-2024,CORP_001,Fish (kg),87.33,70.36,16.97,19.4,15719.4
21-03-2024,CORP_001,Vegetables (kg),119.26,96.89,22.37,18.8,4174.1
21-03-2024,CORP_001,Cooking Oil (L),29.64,24.29,5.35,18,3853.2
21-03-2024,CORP_001,Milk (L),60.13,45.22,14.91,24.8,3487.54
21-03-2024,CORP_001,Spices (kg),4.82,3.9,0.92,19.1,2169
21-03-2024,CORP_001,Sugar (kg),9.84,8.06,1.78,18.1,442.8
21-03-2024,UNIV_001,Rice (kg),106.89,83.07,23.82,22.3,4489.38
21-03-2024,UNIV_001,Wheat Flour (kg),64.54,51.02,13.52,20.9,2452.52
21-03-2024,UNIV_001,Lentils (kg),53.42,41.69,11.73,22,5074.9
21-03-2024,UNIV_001,Chicken (kg),132.89,101.43,31.46,23.7,29235.8
21-03-2024,UNIV_001,Fish (kg),121.07,98.07,23,19,21792.6
21-03-2024,UNIV_001,Vegetables (kg),156.05,125.97,30.08,19.3,5461.75
21-03-2024,UNIV_001,Cooking Oil (L),41.39,30.97,10.42,25.2,5380.7
21-03-2024,UNIV_001,Milk (L),80.26,60.32,19.94,24.8,4655.08
21-03-2024,UNIV_001,Spices (kg),6.69,5.03,1.66,24.8,3010.5
21-03-2024,UNIV_001,Sugar (kg),13.78,10.75,3.03,22,620.1
22-03-2024,CORP_001,Rice (kg),76.68,60.55,16.13,21,3220.56
22-03-2024,CORP_001,Wheat Flour (kg),47.15,36.85,10.3,21.8,1791.7
22-03-2024,CORP_001,Lentils (kg),38.56,31.07,7.49,19.4,3663.2
22-03-2024,CORP_001,Chicken (kg),93.59,77.47,16.12,17.2,20589.8
22-03-2024,CORP_001,Fish (kg),84.82,66.96,17.86,21.1,15267.6
22-03-2024,CORP_001,Vegetables (kg),111.89,86.2,25.69,23,3916.15
22-03-2024,CORP_001,Cooking Oil (L),26.92,21.63,5.29,19.7,3499.6
22-03-2024,CORP_001,Milk (L),56.21,43.9,12.31,21.9,3260.18
22-03-2024,CORP_001,Spices (kg),4.66,3.89,0.77,16.5,2097
22-03-2024,CORP_001,Sugar (kg),9.24,7.37,1.87,20.2,415.8
22-03-2024,UNIV_001,Rice (kg),97.44,75.79,21.65,22.2,4092.48
22-03-2024,UNIV_001,Wheat Flour (kg),64.26,50.1,14.16,22,2441.88
22-03-2024,UNIV_001,Lentils (kg),51.35,38.32,13.03,25.4,4878.25
22-03-2024,UNIV_001,Chicken (kg),126.39,96.89,29.5,23.3,27805.8
22-03-2024,UNIV_001,Fish (kg),110.51,84.92,25.59,23.2,19891.8
22-03-2024,UNIV_001,Vegetables (kg),146.12,116.96,29.16,20,5114.2
22-03-2024,UNIV_001,Cooking Oil (L),36.49,31.37,5.12,14,4743.7
22-03-2024,UNIV_001,Milk (L),74.18,57.36,16.82,22.7,4302.44
22-03-2024,UNIV_001,Spices (kg),6.12,5.02,1.1,18,2754
22-03-2024,UNIV_001,Sugar (kg),12.11,10.33,1.78,14.7,544.95
23-03-2024,CORP_001,Rice (kg),12.06,8.95,3.11,25.8,506.52
23-03-2024,CORP_001,Wheat Flour (kg),7.23,5.46,1.77,24.5,274.74
23-03-2024,CORP_001,Lentils (kg),5.88,4.56,1.32,22.4,558.6
23-03-2024,CORP_001,Chicken (kg),14.24,11.14,3.1,21.8,3132.8
23-03-2024,CORP_001,Fish (kg),13.24,10.25,2.99,22.6,2383.2
23-03-2024,CORP_001,Vegetables (kg),16.96,14.07,2.89,17,593.6
23-03-2024,CORP_001,Cooking Oil (L),4.38,3.58,0.8,18.3,569.4
23-03-2024,CORP_001,Milk (L),8.43,7.1,1.33,15.8,488.94
23-03-2024,CORP_001,Spices (kg),0.74,0.55,0.19,25.7,333
23-03-2024,CORP_001,Sugar (kg),1.48,1.14,0.34,23,66.6
23-03-2024,UNIV_001,Rice (kg),75.57,55.51,20.06,26.5,3173.94
23-03-2024,UNIV_001,Wheat Flour (kg),46.08,35.6,10.48,22.7,1751.04
23-03-2024,UNIV_001,Lentils (kg),37.82,28.33,9.49,25.1,3592.9
23-03-2024,UNIV_001,Chicken (kg),94.59,75.15,19.44,20.6,20809.8
23-03-2024,UNIV_001,Fish (kg),80.4,66.97,13.43,16.7,14472
23-03-2024,UNIV_001,Vegetables (kg),113.81,84.27,29.54,26,3983.35
23-03-2024,UNIV_001,Cooking Oil (L),27.18,21.68,5.5,20.2,3533.4
23-03-2024,UNIV_001,Milk (L),53.71,41.06,12.65,23.6,3115.18
23-03-2024,UNIV_001,Spices (kg),4.45,3.52,0.93,20.9,2002.5
23-03-2024,UNIV_001,Sugar (kg),9.07,6.96,2.11,23.3,408.15
24-03-2024,CORP_001,Rice (kg),12.47,9.78,2.69,21.6,523.74
24-03-2024,CORP_001,Wheat Flour (kg),7.3,6.08,1.22,16.7,277.4
24-03-2024,CORP_001,Lentils (kg),6.13,5.02,1.11,18.1,582.35
24-03-2024,CORP_001,Chicken (kg),14.49,11.65,2.84,19.6,3187.8
24-03-2024,CORP_001,Fish (kg),14.09,11.26,2.83,20.1,2536.2
24-03-2024,CORP_001,Vegetables (kg),18.48,14.77,3.71,20.1,646.8
24-03-2024,CORP_001,Cooking Oil (L),4.38,3.6,0.78,17.8,569.4
24-03-2024,CORP_001,Milk (L),8.87,6.94,1.93,21.8,514.46
24-03-2024,CORP_001,Spices (kg),0.78,0.58,0.2,25.6,351
24-03-2024,CORP_001,Sugar (kg),1.51,1.25,0.26,17.2,67.95
24-03-2024,UNIV_001,Rice (kg),62.45,53.32,9.13,14.6,2622.9
24-03-2024,UNIV_001,Wheat Flour (kg),41.73,31.92,9.81,23.5,1585.74
24-03-2024,UNIV_001,Lentils (kg),31.18,24.89,6.29,20.2,2962.1
24-03-2024,UNIV_001,Chicken (kg),79.66,62.19,17.47,21.9,17525.2
24-03-2024,UNIV_001,Fish (kg),70.83,59.95,10.88,15.4,12749.4
24-03-2024,UNIV_001,Vegetables (kg),93.41,78.02,15.39,16.5,3269.35
24-03-2024,UNIV_001,Cooking Oil (L),23.05,19.23,3.82,16.6,2996.5
24-03-2024,UNIV_001,Milk (L),49.76,37.23,12.53,25.2,2886.08
24-03-2024,UNIV_001,Spices (kg),3.9,3.22,0.68,17.4,1755
24-03-2024,UNIV_001,Sugar (kg),8.16,6.47,1.69,20.7,367.2
25-03-2024,CORP_001,Rice (kg),14.37,11.25,3.12,21.7,603.54
25-03-2024,CORP_001,Wheat Flour (kg),9.47,7.54,1.93,20.4,359.86
25-03-2024,CORP_001,Lentils (kg),7.27,5.99,1.28,17.6,690.65
25-03-2024,CORP_001,Chicken (kg),18.17,14.33,3.84,21.1,3997.4
25-03-2024,CORP_001,Fish (kg),15.95,12.9,3.05,19.1,2871
25-03-2024,CORP_001,Vegetables (kg),21.96,16.46,5.5,25,768.6
25-03-2024,CORP_001,Cooking Oil (L),5.45,4.46,0.99,18.2,708.5
25-03-2024,CORP_001,Milk (L),11.11,8.79,2.32,20.9,644.38
25-03-2024,CORP_001,Spices (kg),0.94,0.69,0.25,26.6,423
25-03-2024,CORP_001,Sugar (kg),1.83,1.49,0.34,18.6,82.35
25-03-2024,UNIV_001,Rice (kg),39.01,30.21,8.8,22.6,1638.42
25-03-2024,UNIV_001,Wheat Flour (kg),23.56,20.02,3.54,15,895.28
25-03-2024,UNIV_001,Lentils (kg),19.39,16,3.39,17.5,1842.05
25-03-2024,UNIV_001,Chicken (kg),48.95,39.18,9.77,20,10769
25-03-2024,UNIV_001,Fish (kg),44.85,35.21,9.64,21.5,8073
25-03-2024,UNIV_001,Vegetables (kg),57.82,46.24,11.58,20,2023.7
25-03-2024,UNIV_001,Cooking Oil (L),14.95,11.39,3.56,23.8,1943.5
25-03-2024,UNIV_001,Milk (L),28.89,22.1,6.79,23.5,1675.62
25-03-2024,UNIV_001,Spices (kg),2.51,1.84,0.67,26.7,1129.5
25-03-2024,UNIV_001,Sugar (kg),4.92,3.81,1.11,22.6,221.4
26-03-2024,CORP_001,Rice (kg),69.53,56.53,13,18.7,2920.26
26-03-2024,CORP_001,Wheat Flour (kg),42.22,35.02,7.2,17.1,1604.36
26-03-2024,CORP_001,Lentils (kg),35.83,28.7,7.13,19.9,3403.85
26-03-2024,CORP_001,Chicken (kg),85.19,72.25,12.94,15.2,18741.8
26-03-2024,CORP_001,Fish (kg),79.87,64.92,14.95,18.7,14376.6
26-03-2024,CORP_001,Vegetables (kg),104.99,83.59,21.4,20.4,3674.65
26-03-2024,CORP_001,Cooking Oil (L),27.2,21.68,5.52,20.3,3536
26-03-2024,CORP_001,Milk (L),52.33,40.62,11.71,22.4,3035.14
26-03-2024,CORP_001,Spices (kg),4.34,3.43,0.91,21,1953
26-03-2024,CORP_001,Sugar (kg),8.6,6.77,1.83,21.3,387
26-03-2024,UNIV_001,Rice (kg),101.76,74.66,27.1,26.6,4273.92
26-03-2024,UNIV_001,Wheat Flour (kg),62.65,47.19,15.46,24.7,2380.7
26-03-2024,UNIV_001,Lentils (kg),48.75,37.3,11.45,23.5,4631.25
26-03-2024,UNIV_001,Chicken (kg),121.11,100.52,20.59,17,26644.2
26-03-2024,UNIV_001,Fish (kg),114.7,85.4,29.3,25.5,20646
26-03-2024,UNIV_001,Vegetables (kg),147.73,116.94,30.79,20.8,5170.55
26-03-2024,UNIV_001,Cooking Oil (L),38.2,30.14,8.06,21.1,4966
26-03-2024,UNIV_001,Milk (L),74.17,59.71,14.46,19.5,4301.86
26-03-2024,UNIV_001,Spices (kg),6.35,4.64,1.71,26.9,2857.5
26-03-2024,UNIV_001,Sugar (kg),12.25,10.19,2.06,16.8,551.25
27-03-2024,CORP_001,Rice (kg),74.91,58.4,16.51,22,3146.22
27-03-2024,CORP_001,Wheat Flour (kg),46.01,35.76,10.25,22.3,1748.38
27-03-2024,CORP_001,Lentils (kg),36.78,29.55,7.23,19.7,3494.1
27-03-2024,CORP_001,Chicken (kg),91.18,74.31,16.87,18.5,20059.6
27-03-2024,CORP_001,Fish (kg),85.11,63.03,22.08,25.9,15319.8
27-03-2024,CORP_001,Vegetables (kg),109.72,86.37,23.35,21.3,3840.2
27-03-2024,CORP_001,Cooking Oil (L),27.97,21.23,6.74,24.1,3636.1
27-03-2024,CORP_001,Milk (L),55.72,45.34,10.38,18.6,3231.76
27-03-2024,CORP_001,Spices (kg),4.56,3.79,0.77,16.9,2052
27-03-2024,CORP_001,Sugar (kg),9.56,6.97,2.59,27.1,430.2
27-03-2024,UNIV_001,Rice (kg),106.07,89.95,16.12,15.2,4454.94
27-03-2024,UNIV_001,Wheat Flour (kg),70.39,51.4,18.99,27,2674.82
27-03-2024,UNIV_001,Lentils (kg),52.05,41.41,10.64,20.4,4944.75
27-03-2024,UNIV_001,Chicken (kg),141.2,103.73,37.47,26.5,31064
27-03-2024,UNIV_001,Fish (kg),122.07,100.16,21.91,17.9,21972.6
27-03-2024,UNIV_001,Vegetables (kg),156.22,130.24,25.98,16.6,5467.7
27-03-2024,UNIV_001,Cooking Oil (L),39.92,33.43,6.49,16.3,5189.6
27-03-2024,UNIV_001,Milk (L),79.89,65.68,14.21,17.8,4633.62
27-03-2024,UNIV_001,Spices (kg),6.88,5.21,1.67,24.3,3096
27-03-2024,UNIV_001,Sugar (kg),13.03,10.63,2.4,18.4,586.35
28-03-2024,CORP_001,Rice (kg),73.09,60.82,12.27,16.8,3069.78
28-03-2024,CORP_001,Wheat Flour (kg),47.66,36.65,11.01,23.1,1811.08
28-03-2024,CORP_001,Lentils (kg),37.53,29.77,7.76,20.7,3565.35
28-03-2024,CORP_001,Chicken (kg),95.54,73.04,22.5,23.6,21018.8
28-03-2024,CORP_001,Fish (kg),82.13,64.62,17.51,21.3,14783.4
28-03-2024,CORP_001,Vegetables (kg),111.94,87.88,24.06,21.5,3917.9
28-03-2024,CORP_001,Cooking Oil (L),27.76,21.14,6.62,23.8,3608.8
28-03-2024,CORP_001,Milk (L),56.82,42.84,13.98,24.6,3295.56
28-03-2024,CORP_001,Spices (kg),4.53,3.65,0.88,19.4,2038.5
28-03-2024,CORP_001,Sugar (kg),9.09,7.43,1.66,18.3,409.05
28-03-2024,UNIV_001,Rice (kg),92.5,73.63,18.87,20.4,3885
28-03-2024,UNIV_001,Wheat Flour (kg),58.62,44.82,13.8,23.5,2227.56
28-03-2024,UNIV_001,Lentils (kg),45.41,38.49,6.92,15.2,4313.95
28-03-2024,UNIV_001,Chicken (kg),116.23,91.67,24.56,21.1,25570.6
28-03-2024,UNIV_001,Fish (kg),101.12,83.26,17.86,17.7,18201.6
28-03-2024,UNIV_001,Vegetables (kg),140.89,111.72,29.17,20.7,4931.15
28-03-2024,UNIV_001,Cooking Oil (L),35.67,26.82,8.85,24.8,4637.1
28-03-2024,UNIV_001,Milk (L),68.68,57.33,11.35,16.5,3983.44
28-03-2024,UNIV_001,Spices (kg),6.06,4.45,1.61,26.6,2727
28-03-2024,UNIV_001,Sugar (kg),11.69,8.97,2.72,23.3,526.05
29-03-2024,CORP_001,Rice (kg),83.6,67.44,16.16,19.3,3511.2
29-03-2024,CORP_001,Wheat Flour (kg),52.63,43.89,8.74,16.6,1999.94
29-03-2024,CORP_001,Lentils (kg),43.51,33.06,10.45,24,4133.45
29-03-2024,CORP_001,Chicken (kg),104.04,88.67,15.37,14.8,22888.8
29-03-2024,CORP_001,Fish (kg),95,78.16,16.84,17.7,17100
29-03-2024,CORP_001,Vegetables (kg),128.41,103.98,24.43,19,4494.35
29-03-2024,CORP_001,Cooking Oil (L),32.04,24.64,7.4,23.1,4165.2
29-03-2024,CORP_001,Milk (L),63.59,49.84,13.75,21.6,3688.22
29-03-2024,CORP_001,Spices (kg),5.39,4.37,1.02,18.9,2425.5
29-03-2024,CORP_001,Sugar (kg),10.63,8.15,2.48,23.3,478.35
29-03-2024,UNIV_001,Rice (kg),104.61,83.61,21,20.1,4393.62
29-03-2024,UNIV_001,Wheat Flour (kg),67.8,52.17,15.63,23.1,2576.4
29-03-2024,UNIV_001,Lentils (kg),52.1,41.66,10.44,20,4949.5
29-03-2024,UNIV_001,Chicken (kg),135.22,106.93,28.29,20.9,29748.4
29-03-2024,UNIV_001,Fish (kg),115.77,90.45,25.32,21.9,20838.6
29-03-2024,UNIV_001,Vegetables (kg),153.57,124.09,29.48,19.2,5374.95
29-03-2024,UNIV_001,Cooking Oil (L),39.96,31.02,8.94,22.4,5194.8
29-03-2024,UNIV_001,Milk (L),75.51,63.48,12.03,15.9,4379.58
29-03-2024,UNIV_001,Spices (kg),6.69,5.05,1.64,24.5,3010.5
29-03-2024,UNIV_001,Sugar (kg),13.23,10.26,2.97,22.4,595.35
30-03-2024,CORP_001,Rice (kg),11.99,9.53,2.46,20.5,503.58
30-03-2024,CORP_001,Wheat Flour (kg),7.28,5.86,1.42,19.5,276.64
30-03-2024,CORP_001,Lentils (kg),5.99,4.6,1.39,23.2,569.05
30-03-2024,CORP_001,Chicken (kg),14.29,11.8,2.49,17.4,3143.8
30-03-2024,CORP_001,Fish (kg),12.76,10.22,2.54,19.9,2296.8
30-03-2024,CORP_001,Vegetables (kg),17.96,14.12,3.84,21.4,628.6
30-03-2024,CORP_001,Cooking Oil (L),4.32,3.34,0.98,22.7,561.6
30-03-2024,CORP_001,Milk (L),8.61,6.74,1.87,21.7,499.38
30-03-2024,CORP_001,Spices (kg),0.71,0.59,0.12,16.9,319.5
30-03-2024,CORP_001,Sugar (kg),1.42,1.14,0.28,19.7,63.9
30-03-2024,UNIV_001,Rice (kg),65.71,55.18,10.53,16,2759.82
30-03-2024,UNIV_001,Wheat Flour (kg),41.08,31.37,9.71,23.6,1561.04
30-03-2024,UNIV_001,Lentils (kg),32.03,26.51,5.52,17.2,3042.85
30-03-2024,UNIV_001,Chicken (kg),83.61,65.08,18.53,22.2,18394.2
30-03-2024,UNIV_001,Fish (kg),74.2,56.31,17.89,24.1,13356
30-03-2024,UNIV_001,Vegetables (kg),99.64,78.81,20.83,20.9,3487.4
30-03-2024,UNIV_001,Cooking Oil (L),24.15,18.87,5.28,21.9,3139.5
30-03-2024,UNIV_001,Milk (L),48.19,37.73,10.46,21.7,2795.02
30-03-2024,UNIV_001,Spices (kg),4.18,3.18,1,23.9,1881
30-03-2024,UNIV_001,Sugar (kg),8.12,6.34,1.78,21.9,365.4
31-03-2024,CORP_001,Rice (kg),12.76,10.09,2.67,20.9,535.92
31-03-2024,CORP_001,Wheat Flour (kg),7.51,5.97,1.54,20.5,285.38
31-03-2024,CORP_001,Lentils (kg),6,4.86,1.14,19,570
